,date,open,high,low,close,volume
166,2022-09-16,19701.88000000,19890.00000000,19320.01000000,19803.30000000,283791.07064000
167,2022-09-17,19803.30000000,20189.00000000,19748.08000000,20113.62000000,179350.24338000
168,2022-09-18,20112.61000000,20117.26000000,19335.62000000,19416.18000000,254217.46904000
169,2022-09-19,19417.45000000,19686.20000000,18232.56000000,19537.02000000,380512.40306000
170,2022-09-20,19537.02000000,19634.62000000,18711.87000000,18875.00000000,324098.32860000
171,2022-09-21,18874.31000000,19956.00000000,18125.98000000,18461.36000000,385034.10021000
172,2022-09-22,18461.36000000,19550.17000000,18356.39000000,19401.63000000,379321.72111000
173,2022-09-23,19401.63000000,19500.00000000,18531.42000000,19289.91000000,385886.91829000
174,2022-09-24,19288.57000000,19316.14000000,18805.34000000,18920.50000000,239496.56746000
175,2022-09-25,18921.99000000,19180.21000000,18629.20000000,18807.38000000,191191.44920000
176,2022-09-26,18809.13000000,19318.96000000,18680.72000000,19227.82000000,439239.21943000
177,2022-09-27,19226.68000000,20385.86000000,18816.32000000,19079.13000000,593260.74161000
178,2022-09-28,19078.10000000,19790.00000000,18471.28000000,19412.82000000,521385.45547000
179,2022-09-29,19412.82000000,19645.52000000,18843.01000000,19591.51000000,406424.93256000
180,2022-09-30,19590.54000000,20185.00000000,19155.36000000,19422.61000000,444322.95340000
181,2022-10-01,19422.61000000,19484.00000000,19159.42000000,19310.95000000,165625.13959000
182,2022-10-02,19312.24000000,19395.91000000,18920.35000000,19056.80000000,206812.47032000
183,2022-10-03,19057.74000000,19719.10000000,18959.68000000,19629.08000000,293585.75212000
184,2022-10-04,19629.08000000,20475.00000000,19490.60000000,20337.82000000,327012.00127000
185,2022-10-05,20337.82000000,20365.60000000,19730.00000000,20158.26000000,312239.75224000
186,2022-10-06,20158.26000000,20456.60000000,19853.00000000,19960.67000000,320122.17020000
187,2022-10-07,19960.67000000,20068.82000000,19320.00000000,19530.09000000,220874.83913000
188,2022-10-08,19530.09000000,19627.38000000,19237.14000000,19417.96000000,102480.09842000
189,2022-10-09,19416.52000000,19558.00000000,19316.04000000,19439.02000000,113900.82681000
190,2022-10-10,19439.96000000,19525.00000000,19020.25000000,19131.87000000,212509.09849000
191,2022-10-11,19131.87000000,19268.09000000,18860.00000000,19060.00000000,243473.84286000
192,2022-10-12,19060.00000000,19238.31000000,18965.88000000,19155.53000000,213826.26731000
193,2022-10-13,19155.10000000,19513.79000000,18190.00000000,19375.13000000,399756.68337000
194,2022-10-14,19375.58000000,19951.87000000,19070.37000000,19176.93000000,351634.32601000
195,2022-10-15,19176.93000000,19227.68000000,18975.18000000,19069.39000000,113847.64232000
196,2022-10-16,19068.40000000,19425.84000000,19063.74000000,19262.98000000,131894.61885000
197,2022-10-17,19262.98000000,19676.96000000,19152.03000000,19549.86000000,222813.87634000
198,2022-10-18,19548.48000000,19706.66000000,19091.00000000,19327.44000000,260313.07848000
199,2022-10-19,19327.44000000,19360.16000000,19065.97000000,19123.97000000,186137.29538000
200,2022-10-20,19123.35000000,19347.82000000,18900.00000000,19041.92000000,223530.13068000
201,2022-10-21,19041.92000000,19250.00000000,18650.00000000,19164.37000000,269310.75769000
202,2022-10-22,19164.37000000,19257.00000000,19112.72000000,19204.35000000,110403.90837000
203,2022-10-23,19204.29000000,19695.00000000,19070.11000000,19570.40000000,167057.20184000
204,2022-10-24,19570.40000000,19601.15000000,19157.00000000,19329.72000000,256168.14467000
205,2022-10-25,19330.60000000,20415.87000000,19237.00000000,20080.07000000,326370.67061000
206,2022-10-26,20079.02000000,21020.00000000,20050.41000000,20771.59000000,380492.69576000
207,2022-10-27,20771.61000000,20872.21000000,20200.00000000,20295.11000000,328643.57791000
208,2022-10-28,20295.11000000,20750.00000000,20000.09000000,20591.84000000,287039.94569000
209,2022-10-29,20591.84000000,21085.00000000,20554.01000000,20809.67000000,254881.77755000
210,2022-10-30,20809.68000000,20931.21000000,20515.00000000,20627.48000000,192795.60886000
211,2022-10-31,20627.48000000,20845.92000000,20237.95000000,20490.74000000,303567.61628000
212,2022-11-01,20490.74000000,20700.00000000,20330.74000000,20483.62000000,279932.43771000
213,2022-11-02,20482.81000000,20800.00000000,20048.04000000,20151.84000000,373716.27299000
214,2022-11-03,20151.84000000,20393.32000000,20031.24000000,20207.82000000,319185.15440000
215,2022-11-04,20207.12000000,21302.05000000,20180.96000000,21148.52000000,453694.39165000
216,2022-11-05,21148.52000000,21480.65000000,21080.65000000,21299.37000000,245621.98525000
217,2022-11-06,21299.37000000,21365.27000000,20886.13000000,20905.58000000,230036.97217000
218,2022-11-07,20905.58000000,21069.77000000,20384.89000000,20591.13000000,386977.60337000
219,2022-11-08,20590.67000000,20700.88000000,17166.83000000,18547.23000000,760705.36278300
220,2022-11-09,18545.38000000,18587.76000000,15588.00000000,15922.81000000,731926.92972900
221,2022-11-10,15922.68000000,18199.00000000,15754.26000000,17601.15000000,608448.36432000
222,2022-11-11,17602.45000000,17695.00000000,16361.60000000,17070.31000000,393552.86492000
223,2022-11-12,17069.98000000,17119.10000000,16631.39000000,16812.08000000,167819.96035000
224,2022-11-13,16813.16000000,16954.28000000,16229.00000000,16329.85000000,184960.78846000
225,2022-11-14,16331.78000000,17190.00000000,15815.21000000,16619.46000000,380210.77750000
226,2022-11-15,16617.72000000,17134.69000000,16527.72000000,16900.57000000,282461.84391000
227,2022-11-16,16900.57000000,17015.92000000,16378.61000000,16662.76000000,261493.40809000
228,2022-11-17,16661.61000000,16751.00000000,16410.74000000,16692.56000000,228038.97873000
229,2022-11-18,16692.56000000,17011.00000000,16546.04000000,16700.45000000,214224.18184000
230,2022-11-19,16699.43000000,16822.41000000,16553.53000000,16700.68000000,104963.15558000
